RHC;;;
Fecha;Componente;Valor;UOM
07/04/2015 21:09:18;DENSIDAD 15§C;0.8463;Kg/L
07/04/2015 21:09:18;I. VISCOSIDAD NOR 4.3 CST A 100§C;123;-
07/04/2015 21:09:18;INDICE VISCOSIDAD;126;-
07/04/2015 21:09:18;NITROGENO;4.86;mg/kg
07/04/2015 21:09:18;VISCOSIDAD A 100§C;4.587;mmý/s
07/04/2015 21:09:18;VISCOSIDAD A 65§C;9.992;mmý/s
08/04/2015 6:01:04;1% RECOGIDO;299;§C
08/04/2015 6:01:04;10% RECOGIDO;383;§C
08/04/2015 6:01:04;20% RECOGIDO;406;§C
08/04/2015 6:01:04;30% RECOGIDO;416;§C
08/04/2015 6:01:04;5% RECOGIDO;366;§C
08/04/2015 6:01:04;50% RECOGIDO;435;§C
08/04/2015 6:01:04;70% RECOGIDO;454;§C
08/04/2015 6:01:04;80% RECOGIDO;470;§C
08/04/2015 6:01:04;90% RECOGIDO;502;§C
08/04/2015 6:01:04;95% RECOGIDO;533;§C
08/04/2015 6:01:04;AZUFRE;1.6;mg/kg
08/04/2015 6:01:04;COLOR ASTM;<4.0;-
08/04/2015 6:01:04;DENSIDAD 15§C;0.8460;Kg/L
08/04/2015 6:01:04;I. VISCOSIDAD NOR 4.3 CST A 100§C;122;-
08/04/2015 6:01:04;INDICE VISCOSIDAD;125;-
08/04/2015 6:01:04;NITROGENO;0.75;mg/kg
08/04/2015 6:01:04;P.FINAL;565;§C
08/04/2015 6:01:04;P.INICIAL;288;§C
08/04/2015 6:01:04;VISCOSIDAD A 100§C;4.594;mmý/s
08/04/2015 6:01:04;VISCOSIDAD A 65§C;10.030;mmý/s
09/04/2015 5:49:38;COLOR ASTM;<4.5;-
10/04/2015 12:30:00;COLOR ASTM;<4.5;-
10/04/2015 12:30:00;DENSIDAD 15§C;0.8458;Kg/L
10/04/2015 12:30:00;I. VISCOSIDAD NOR 4.3 CST A 100§C;123;-
10/04/2015 12:30:00;INDICE VISCOSIDAD;130;-
10/04/2015 12:30:00;NITROGENO;2.7;mg/kg
10/04/2015 12:30:00;VISCOSIDAD A 100§C;4.921;mmý/s
10/04/2015 12:30:00;VISCOSIDAD A 65§C;10.886;mmý/s
12/04/2015 12:41:10;COLOR ASTM;<3.5;-
12/04/2015 12:41:10;DENSIDAD 15§C;0.8400;Kg/L
12/04/2015 12:41:10;I. VISCOSIDAD NOR 4.3 CST A 100§C;130;-
12/04/2015 12:41:10;INDICE VISCOSIDAD;130;-
12/04/2015 12:41:10;NITROGENO;2.2;mg/kg
12/04/2015 12:41:10;VISCOSIDAD A 100§C;4.272;mmý/s
12/04/2015 12:41:10;VISCOSIDAD A 65§C;9.063;mmý/s
13/04/2015 21:07:28;1% RECOGIDO;307;§C
13/04/2015 21:07:28;10% RECOGIDO;377;§C
13/04/2015 21:07:28;20% RECOGIDO;398;§C
13/04/2015 21:07:28;30% RECOGIDO;407;§C
13/04/2015 21:07:28;5% RECOGIDO;362;§C
13/04/2015 21:07:28;50% RECOGIDO;425;§C
13/04/2015 21:07:28;70% RECOGIDO;439;§C
13/04/2015 21:07:28;80% RECOGIDO;452;§C
13/04/2015 21:07:28;90% RECOGIDO;481;§C
13/04/2015 21:07:28;95% RECOGIDO;511;§C
13/04/2015 21:07:28;AZUFRE;3.5;mg/kg
13/04/2015 21:07:28;COLOR ASTM;<3.0;-
13/04/2015 21:07:28;DENSIDAD 15§C;0.8429;Kg/L
13/04/2015 21:07:28;I. VISCOSIDAD NOR 4.3 CST A 100§C;138;-
13/04/2015 21:07:28;INDICE VISCOSIDAD;133;-
13/04/2015 21:07:28;NITROGENO;0.6;mg/kg
13/04/2015 21:07:28;P.FINAL;541;§C
13/04/2015 21:07:28;P.INICIAL;299;§C
13/04/2015 21:07:28;VISCOSIDAD A 100§C;3.842;mmý/s
13/04/2015 21:07:28;VISCOSIDAD A 65§C;7.878;mmý/s
14/04/2015 6:13:38;I. VISCOSIDAD NOR 4.3 CST A 100§C;141;-
14/04/2015 6:13:38;INDICE VISCOSIDAD;138;-
17/04/2015 1:18:27;AZUFRE;4.69;mg/kg
17/04/2015 1:18:27;COLOR ASTM;<3.5;-
17/04/2015 1:18:27;DENSIDAD 15§C;0.8432;Kg/L
17/04/2015 1:18:27;I. VISCOSIDAD NOR 4.3 CST A 100§C;124;-
17/04/2015 1:18:27;NITROGENO;<5;mg/kg
17/04/2015 1:18:27;VISCOSIDAD A 100§C;4.791;mmý/s
17/04/2015 1:18:27;VISCOSIDAD A 65§C;10.525;mmý/s
17/04/2015 6:06:24;1% RECOGIDO;294;§C
17/04/2015 6:06:24;10% RECOGIDO;387;§C
17/04/2015 6:06:24;20% RECOGIDO;410;§C
17/04/2015 6:06:24;30% RECOGIDO;419;§C
17/04/2015 6:06:24;5% RECOGIDO;371;§C
17/04/2015 6:06:24;50% RECOGIDO;441;§C
17/04/2015 6:06:24;70% RECOGIDO;467;§C
17/04/2015 6:06:24;80% RECOGIDO;485;§C
17/04/2015 6:06:24;90% RECOGIDO;517;§C
17/04/2015 6:06:24;95% RECOGIDO;550;§C
17/04/2015 6:06:24;AZUFRE;4.2;mg/kg
17/04/2015 6:06:24;COLOR ASTM;<3.5;-
17/04/2015 6:06:24;DENSIDAD 15§C;0.8460;Kg/L
17/04/2015 6:06:24;I. VISCOSIDAD NOR 4.3 CST A 100§C;123;-
17/04/2015 6:06:24;INDICE VISCOSIDAD;129;-
17/04/2015 6:06:24;NITROGENO;0.4;mg/kg
17/04/2015 6:06:24;P.FINAL;584;§C
17/04/2015 6:06:24;P.INICIAL;282;§C
17/04/2015 6:06:24;VISCOSIDAD A 100§C;4.932;mmý/s
17/04/2015 6:06:24;VISCOSIDAD A 65§C;10.920;mmý/s
18/04/2015 7:35:23;1% RECOGIDO;292;§C
18/04/2015 7:35:23;10% RECOGIDO;380;§C
18/04/2015 7:35:23;20% RECOGIDO;404;§C
18/04/2015 7:35:23;30% RECOGIDO;416;§C
18/04/2015 7:35:23;5% RECOGIDO;361;§C
18/04/2015 7:35:23;50% RECOGIDO;436;§C
18/04/2015 7:35:23;70% RECOGIDO;458;§C
18/04/2015 7:35:23;80% RECOGIDO;474;§C
18/04/2015 7:35:23;90% RECOGIDO;506;§C
18/04/2015 7:35:23;95% RECOGIDO;539;§C
18/04/2015 7:35:23;AZUFRE;3.69;mg/kg
18/04/2015 7:35:23;COLOR ASTM;3.0;-
18/04/2015 7:35:23;DENSIDAD 15§C;0.8431;Kg/L
18/04/2015 7:35:23;I. VISCOSIDAD NOR 4.3 CST A 100§C;127;-
18/04/2015 7:35:23;INDICE VISCOSIDAD;130;-
18/04/2015 7:35:23;NITROGENO;11.1;mg/kg
18/04/2015 7:35:23;P.FINAL;572;§C
18/04/2015 7:35:23;P.INICIAL;281;§C
18/04/2015 20:07:36;I. VISCOSIDAD NOR 4.3 CST A 100§C;142;-
19/04/2015 18:16:31;COLOR ASTM;<3.0;-
19/04/2015 18:16:31;I. VISCOSIDAD NOR 4.3 CST A 100§C;142;-
19/04/2015 18:16:31;NITROGENO;2.95;mg/kg
20/04/2015 16:26:58;1% RECOGIDO;347.4;§C
20/04/2015 16:26:58;10% RECOGIDO;369;§C
20/04/2015 16:26:58;10% RECOGIDO;380.1;§C
20/04/2015 16:26:58;20% RECOGIDO;389;§C
20/04/2015 16:26:58;20% RECOGIDO;396.2;§C
20/04/2015 16:26:58;30% RECOGIDO;400;§C
20/04/2015 16:26:58;30% RECOGIDO;405.0;§C
20/04/2015 16:26:58;40% RECOGIDO;413.2;§C
20/04/2015 16:26:58;5% RECOGIDO;356;§C
20/04/2015 16:26:58;5% RECOGIDO;368.9;§C
20/04/2015 16:26:58;50% RECOGIDO;418;§C
20/04/2015 16:26:58;50% RECOGIDO;422.2;§C
20/04/2015 16:26:58;60% RECOGIDO;427.2;§C
20/04/2015 16:26:58;70% RECOGIDO;435;§C
20/04/2015 16:26:58;70% RECOGIDO;435.9;§C
20/04/2015 16:26:58;80% RECOGIDO;448;§C
20/04/2015 16:26:58;80% RECOGIDO;449.3;§C
20/04/2015 16:26:58;90% RECOGIDO;469.4;§C
20/04/2015 16:26:58;90% RECOGIDO;479;§C
20/04/2015 16:26:58;95% RECOGIDO;486.4;§C
20/04/2015 16:26:58;95% RECOGIDO;512;§C
20/04/2015 16:26:58;99% RECOGIDO;508.2;§C
20/04/2015 16:26:58;EVAPORADO A 360§C (D2887);10;%P
20/04/2015 16:26:58;I. VISCOSIDAD NOR 4.3 CST A 100§C;141;-
20/04/2015 16:26:58;P.FINAL;508.2;§C
20/04/2015 16:26:58;P.INICIAL;318.3;§C
20/04/2015 16:26:58;TEMP.CRACKING;;§C
20/04/2015 16:26:58;VOL.FINAL;99.0;%V
21/04/2015 6:30:31;I. VISCOSIDAD NOR 4.3 CST A 100§C;142;-
21/04/2015 17:37:36;COLOR ASTM;<3.5;-
21/04/2015 17:37:36;I. VISCOSIDAD NOR 4.3 CST A 100§C;142;-
21/04/2015 17:37:36;NITROGENO;2.63;mg/kg
22/04/2015 6:05:54;I. VISCOSIDAD NOR 4.3 CST A 100§C;;-
22/04/2015 11:01:51;1% RECOGIDO;299;§C
22/04/2015 11:01:51;1% RECOGIDO;345.7;§C
22/04/2015 11:01:51;10% RECOGIDO;366;§C
22/04/2015 11:01:51;10% RECOGIDO;376.8;§C
22/04/2015 11:01:51;20% RECOGIDO;388;§C
22/04/2015 11:01:51;20% RECOGIDO;389.7;§C
22/04/2015 11:01:51;30% RECOGIDO;397;§C
22/04/2015 11:01:51;30% RECOGIDO;400.6;§C
22/04/2015 11:01:51;40% RECOGIDO;408.1;§C
22/04/2015 11:01:51;5% RECOGIDO;352;§C
22/04/2015 11:01:51;5% RECOGIDO;366.4;§C
22/04/2015 11:01:51;50% RECOGIDO;415;§C
22/04/2015 11:01:51;50% RECOGIDO;416.3;§C
22/04/2015 11:01:51;60% RECOGIDO;424.1;§C
22/04/2015 11:01:51;70% RECOGIDO;433.4;§C
22/04/2015 11:01:51;70% RECOGIDO;434;§C
22/04/2015 11:01:51;80% RECOGIDO;449;§C
22/04/2015 11:01:51;80% RECOGIDO;451.3;§C
22/04/2015 11:01:51;90% RECOGIDO;480;§C
22/04/2015 11:01:51;90% RECOGIDO;482.0;§C
22/04/2015 11:01:51;95% RECOGIDO;515;§C
22/04/2015 11:01:51;95% RECOGIDO;519.3;§C
22/04/2015 11:01:51;99% RECOGIDO;;§C
22/04/2015 11:01:51;AZUFRE;3.12;mg/kg
22/04/2015 11:01:51;COLOR ASTM;<2.5;-
22/04/2015 11:01:51;DENSIDAD 15§C;.8303;Kg/L
22/04/2015 11:01:51;I. VISCOSIDAD NOR 4.3 CST A 100§C;141;-
22/04/2015 11:01:51;INDICE VISCOSIDAD;135;-
22/04/2015 11:01:51;NITROGENO;0.57;mg/kg
22/04/2015 11:01:51;P.FINAL;532.4;§C
22/04/2015 11:01:51;P.FINAL;550;§C
22/04/2015 11:01:51;P.INICIAL;290;§C
22/04/2015 11:01:51;P.INICIAL;318.1;§C
22/04/2015 11:01:51;TEMP.CRACKING;;§C
22/04/2015 11:01:51;VISCOSIDAD A 100§C;3.682;mmý/s
22/04/2015 11:01:51;VISCOSIDAD A 65§C;7.443;mmý/s
22/04/2015 11:01:51;VOL.FINAL;95.9;%V
23/04/2015 6:21:05;COLOR ASTM;<2.5;-
23/04/2015 6:21:05;DENSIDAD 15§C;0.8373;Kg/L
23/04/2015 6:21:05;I. VISCOSIDAD NOR 4.3 CST A 100§C;141;-
23/04/2015 6:21:05;NITROGENO;0.48;mg/kg
24/04/2015 6:23:35;COLOR ASTM;<2.5;-
24/04/2015 6:23:35;DENSIDAD 15§C;0.8348;Kg/L
24/04/2015 6:23:35;I. VISCOSIDAD NOR 4.3 CST A 100§C;139;-
25/04/2015 6:08:15;I. VISCOSIDAD NOR 4.3 CST A 100§C;129;-
26/04/2015 5:58:45;I. VISCOSIDAD NOR 4.3 CST A 100§C;131;-
27/04/2015 13:19:38;INDICE VISCOSIDAD;129;-
28/04/2015 5:54:59;I. VISCOSIDAD NOR 4.3 CST A 100§C;121;-
28/04/2015 20:24:19;I. VISCOSIDAD NOR 4.3 CST A 100§C;120;-
29/04/2015 6:12:32;1% RECOGIDO;295;§C
29/04/2015 6:12:32;10% RECOGIDO;384;§C
29/04/2015 6:12:32;20% RECOGIDO;408;§C
29/04/2015 6:12:32;30% RECOGIDO;418;§C
29/04/2015 6:12:32;5% RECOGIDO;366;§C
29/04/2015 6:12:32;50% RECOGIDO;438;§C
29/04/2015 6:12:32;70% RECOGIDO;461;§C
29/04/2015 6:12:32;80% RECOGIDO;478;§C
29/04/2015 6:12:32;90% RECOGIDO;510;§C
29/04/2015 6:12:32;95% RECOGIDO;542;§C
29/04/2015 6:12:32;AZUFRE;4.34;mg/kg
29/04/2015 6:12:32;COLOR ASTM;4.0;-
29/04/2015 6:12:32;DENSIDAD 15§C;0.8487;Kg/L
29/04/2015 6:12:32;I. VISCOSIDAD NOR 4.3 CST A 100§C;124;-
29/04/2015 6:12:32;INDICE VISCOSIDAD;129;-
29/04/2015 6:12:32;NITROGENO;4.62;mg/kg
29/04/2015 6:12:32;P.FINAL;575;§C
29/04/2015 6:12:32;P.INICIAL;284;§C
29/04/2015 6:12:32;VISCOSIDAD A 100§C;4.841;mmý/s
29/04/2015 6:12:32;VISCOSIDAD A 65§C;10.661;mmý/s
30/04/2015 8:46:32;I. VISCOSIDAD NOR 4.3 CST A 100§C;126;-
01/05/2015 5:50:32;I. VISCOSIDAD NOR 4.3 CST A 100§C;127;-
02/05/2015 8:35:23;I. VISCOSIDAD NOR 4.3 CST A 100§C;;-
02/05/2015 8:35:23;INDICE VISCOSIDAD;;-
02/05/2015 8:35:23;VISCOSIDAD A 100§C;;mmý/s
02/05/2015 8:35:23;VISCOSIDAD A 65§C;;mmý/s
02/05/2015 9:06:20;AZUFRE;4.64;mg/kg
02/05/2015 9:06:20;COLOR ASTM;<5.0;-
02/05/2015 9:06:20;DENSIDAD 15§C;0.8478;Kg/L
02/05/2015 9:06:20;I. VISCOSIDAD NOR 4.3 CST A 100§C;125;-
02/05/2015 9:06:20;NITROGENO;5.01;mg/kg
03/05/2015 3:55:23;AGUA;<0.001;%P
03/05/2015 12:13:11;AGUA (FONDO);;%V
03/05/2015 12:13:11;AGUA (MEDIO);;%V
03/05/2015 12:13:11;AGUA (SUPF.);;%V
03/05/2015 12:13:11;AGUA X DESTILACION;<0.5;%V
03/05/2015 12:13:11;DENSIDAD 15§C;0.8410;Kg/L
03/05/2015 12:13:11;I. VISCOSIDAD NOR 4.3 CST A 100§C;27;-
03/05/2015 15:13:29;I. VISCOSIDAD NOR 4.3 CST A 100§C;134;-
04/05/2015 6:10:46;I. VISCOSIDAD NOR 4.3 CST A 100§C;131;-
04/05/2015 6:10:46;INDICE VISCOSIDAD;132;-
04/05/2015 6:10:46;VISCOSIDAD A 100§C;4.428;mmý/s
04/05/2015 6:10:46;VISCOSIDAD A 65§C;9.428;mmý/s
05/05/2015 6:04:06;I. VISCOSIDAD NOR 4.3 CST A 100§C;137;-
05/05/2015 20:14:36;AZUFRE;5.3;mg/kg
05/05/2015 20:14:36;COLOR ASTM;5.0;-
05/05/2015 20:14:36;DENSIDAD 15§C;0.8483;Kg/L
05/05/2015 20:14:36;I. VISCOSIDAD NOR 4.3 CST A 100§C;128;-
05/05/2015 20:14:36;NITROGENO;4.5;mg/kg
06/05/2015 5:40:51;1% RECOGIDO;290;§C
06/05/2015 5:40:51;10% RECOGIDO;377;§C
06/05/2015 5:40:51;20% RECOGIDO;401;§C
06/05/2015 5:40:51;30% RECOGIDO;412;§C
06/05/2015 5:40:51;5% RECOGIDO;359;§C
06/05/2015 5:40:51;50% RECOGIDO;435;§C
06/05/2015 5:40:51;70% RECOGIDO;459;§C
06/05/2015 5:40:51;80% RECOGIDO;477;§C
06/05/2015 5:40:51;90% RECOGIDO;508;§C
06/05/2015 5:40:51;95% RECOGIDO;541;§C
06/05/2015 5:40:51;AZUFRE;4.2;mg/kg
06/05/2015 5:40:51;COLOR ASTM;<6.5;-
06/05/2015 5:40:51;DENSIDAD 15§C;0.8502;Kg/L
06/05/2015 5:40:51;I. VISCOSIDAD NOR 4.3 CST A 100§C;130;-
06/05/2015 5:40:51;INDICE VISCOSIDAD;135;-
06/05/2015 5:40:51;NITROGENO;4.15;mg/kg
06/05/2015 5:40:51;P.FINAL;574;§C
06/05/2015 5:40:51;P.INICIAL;280;§C
06/05/2015 5:40:51;VISCOSIDAD A 100§C;4.784;mmý/s
06/05/2015 5:40:51;VISCOSIDAD A 65§C;10.387;mmý/s
07/05/2015 6:01:59;I. VISCOSIDAD NOR 4.3 CST A 100§C;135;-
08/05/2015 5:50:28;I. VISCOSIDAD NOR 4.3 CST A 100§C;140;-
09/05/2015 5:59:07;I. VISCOSIDAD NOR 4.3 CST A 100§C;134;-
09/05/2015 5:59:07;VISCOSIDAD A 100§C;4.585;mmý/s
09/05/2015 5:59:07;VISCOSIDAD A 65§C;9.811;mmý/s
09/05/2015 16:01:44;I. VISCOSIDAD NOR 4.3 CST A 100§C;99;-
09/05/2015 16:01:44;INDICE VISCOSIDAD;99;-
09/05/2015 16:01:44;VISCOSIDAD A 100§C;4.320;mmý/s
09/05/2015 16:01:44;VISCOSIDAD A 65§C;9.714;mmý/s
09/05/2015 19:50:31;I. VISCOSIDAD NOR 4.3 CST A 100§C;125;-
09/05/2015 19:50:31;VISCOSIDAD A 100§C;4.284;mmý/s
09/05/2015 19:50:31;VISCOSIDAD A 65§C;9.167;mmý/s
10/05/2015 6:20:36;I. VISCOSIDAD NOR 4.3 CST A 100§C;135;-
10/05/2015 6:20:36;VISCOSIDAD A 100§C;4.727;mmý/s
10/05/2015 6:20:36;VISCOSIDAD A 65§C;10.158;mmý/s
11/05/2015 6:14:09;1% RECOGIDO;304;§C
11/05/2015 6:14:09;10% RECOGIDO;381;§C
11/05/2015 6:14:09;20% RECOGIDO;403;§C
11/05/2015 6:14:09;30% RECOGIDO;413;§C
11/05/2015 6:14:09;5% RECOGIDO;365;§C
11/05/2015 6:14:09;50% RECOGIDO;431;§C
11/05/2015 6:14:09;70% RECOGIDO;448;§C
11/05/2015 6:14:09;80% RECOGIDO;463;§C
11/05/2015 6:14:09;90% RECOGIDO;494;§C
11/05/2015 6:14:09;95% RECOGIDO;524;§C
11/05/2015 6:14:09;AZUFRE;35.9;mg/kg
11/05/2015 6:14:09;COLOR ASTM;<4.5;-
11/05/2015 6:14:09;DENSIDAD 15§C;0.8426;Kg/L
11/05/2015 6:14:09;I. VISCOSIDAD NOR 4.3 CST A 100§C;128;-
11/05/2015 6:14:09;INDICE VISCOSIDAD;128;-
11/05/2015 6:14:09;NITROGENO;0.46;mg/kg
11/05/2015 6:14:09;P.FINAL;554;§C
11/05/2015 6:14:09;P.INICIAL;295;§C
11/05/2015 6:14:09;VISCOSIDAD A 100§C;4.344;mmý/s
11/05/2015 6:14:09;VISCOSIDAD A 65§C;9.282;mmý/s
12/05/2015 5:46:58;I. VISCOSIDAD NOR 4.3 CST A 100§C;129;-
12/05/2015 5:46:58;INDICE VISCOSIDAD;128;-
12/05/2015 5:46:58;VISCOSIDAD A 100§C;4.157;mmý/s
12/05/2015 5:46:58;VISCOSIDAD A 65§C;8.784;mmý/s
13/05/2015 5:53:57;1% RECOGIDO;304;§C
13/05/2015 5:53:57;10% RECOGIDO;385;§C
13/05/2015 5:53:57;20% RECOGIDO;406;§C
13/05/2015 5:53:57;30% RECOGIDO;414;§C
13/05/2015 5:53:57;5% RECOGIDO;371;§C
13/05/2015 5:53:57;50% RECOGIDO;435;§C
13/05/2015 5:53:57;70% RECOGIDO;455;§C
13/05/2015 5:53:57;80% RECOGIDO;470;§C
13/05/2015 5:53:57;90% RECOGIDO;503;§C
13/05/2015 5:53:57;95% RECOGIDO;536;§C
13/05/2015 5:53:57;AZUFRE;5.4;mg/kg
13/05/2015 5:53:57;COLOR ASTM;6.0;-
13/05/2015 5:53:57;DENSIDAD 15§C;0.8419;Kg/L
13/05/2015 5:53:57;I. VISCOSIDAD NOR 4.3 CST A 100§C;140;-
13/05/2015 5:53:57;INDICE VISCOSIDAD;143;-
13/05/2015 5:53:57;NITROGENO;0.51;mg/kg
13/05/2015 5:53:57;P.FINAL;568;§C
13/05/2015 5:53:57;P.INICIAL;293;§C
13/05/2015 5:53:57;VISCOSIDAD A 100§C;4.611;mmý/s
13/05/2015 5:53:57;VISCOSIDAD A 65§C;9.779;mmý/s
13/05/2015 16:45:59;COLOR ASTM;<6.5;-
13/05/2015 16:45:59;I. VISCOSIDAD NOR 4.3 CST A 100§C;134;-
13/05/2015 16:45:59;INDICE VISCOSIDAD;137;-
13/05/2015 16:45:59;VISCOSIDAD A 100§C;4.509;mmý/s
13/05/2015 16:45:59;VISCOSIDAD A 65§C;9.605;mmý/s
14/05/2015 9:15:09;I. VISCOSIDAD NOR 4.3 CST A 100§C;138;-
14/05/2015 9:15:09;INDICE VISCOSIDAD;137;-
14/05/2015 9:15:09;VISCOSIDAD A 100§C;4.203;mmý/s
14/05/2015 9:15:09;VISCOSIDAD A 65§C;8.776;mmý/s
15/05/2015 6:05:39;I. VISCOSIDAD NOR 4.3 CST A 100§C;137;-
16/05/2015 5:52:33;COLOR ASTM;6.5;-
16/05/2015 5:52:33;I. VISCOSIDAD NOR 4.3 CST A 100§C;134;-
16/05/2015 5:52:33;INDICE VISCOSIDAD;140;-
16/05/2015 5:52:33;NITROGENO;3.6;mg/kg
16/05/2015 5:52:33;VISCOSIDAD A 100§C;4.973;mmý/s
16/05/2015 5:52:33;VISCOSIDAD A 65§C;10.829;mmý/s
17/05/2015 5:44:41;COLOR ASTM;<6.5;-
17/05/2015 5:44:41;I. VISCOSIDAD NOR 4.3 CST A 100§C;135;-
17/05/2015 5:44:41;INDICE VISCOSIDAD;139;-
17/05/2015 5:44:41;NITROGENO;3.6;mg/kg
17/05/2015 5:44:41;VISCOSIDAD A 100§C;4.788;mmý/s
17/05/2015 5:44:41;VISCOSIDAD A 65§C;10.326;mmý/s
18/05/2015 6:03:40;COLOR ASTM;<6.5;-
18/05/2015 6:03:40;DENSIDAD 15§C;0.8479;Kg/L
18/05/2015 6:03:40;I. VISCOSIDAD NOR 4.3 CST A 100§C;139;-
18/05/2015 6:03:40;INDICE VISCOSIDAD;149;-
18/05/2015 6:03:40;NITROGENO;0.6;mg/kg
18/05/2015 6:03:40;VISCOSIDAD A 100§C;5.241;mmý/s
18/05/2015 6:03:40;VISCOSIDAD A 65§C;11.410;mmý/s
19/05/2015 6:11:47;COLOR ASTM;<6.5;-
19/05/2015 6:11:47;I. VISCOSIDAD NOR 4.3 CST A 100§C;128;-
19/05/2015 6:11:47;VISCOSIDAD A 100§C;4.798;mmý/s
19/05/2015 6:11:47;VISCOSIDAD A 65§C;10.473;mmý/s
19/05/2015 19:32:59;I. VISCOSIDAD NOR 4.3 CST A 100§C;141;-
20/05/2015 6:10:10;1% RECOGIDO;297;§C
20/05/2015 6:10:10;10% RECOGIDO;388;§C
20/05/2015 6:10:10;20% RECOGIDO;408;§C
20/05/2015 6:10:10;30% RECOGIDO;414;§C
20/05/2015 6:10:10;5% RECOGIDO;374;§C
20/05/2015 6:10:10;50% RECOGIDO;434;§C
20/05/2015 6:10:10;70% RECOGIDO;463;§C
20/05/2015 6:10:10;80% RECOGIDO;481;§C
20/05/2015 6:10:10;90% RECOGIDO;515;§C
20/05/2015 6:10:10;95% RECOGIDO;550;§C
20/05/2015 6:10:10;AZUFRE;4.1;mg/kg
20/05/2015 6:10:10;COLOR ASTM;<6.5;-
20/05/2015 6:10:10;DENSIDAD 15§C;0.8405;Kg/L
20/05/2015 6:10:10;I. VISCOSIDAD NOR 4.3 CST A 100§C;131;-
20/05/2015 6:10:10;INDICE VISCOSIDAD;137;-
20/05/2015 6:10:10;NITROGENO;0.51;mg/kg
20/05/2015 6:10:10;P.FINAL;585;§C
20/05/2015 6:10:10;P.INICIAL;284;§C
20/05/2015 6:10:10;VISCOSIDAD A 100§C;4.826;mmý/s
20/05/2015 6:10:10;VISCOSIDAD A 65§C;10.480;mmý/s
21/05/2015 12:41:37;I. VISCOSIDAD NOR 4.3 CST A 100§C;127;-
21/05/2015 12:41:37;INDICE VISCOSIDAD;135;-
21/05/2015 12:41:37;VISCOSIDAD A 100§C;5.050;mmý/s
21/05/2015 12:41:37;VISCOSIDAD A 65§C;1.153;mmý/s
22/05/2015 10:12:55;1% RECOGIDO;304;§C
22/05/2015 10:12:55;10% RECOGIDO;396;§C
22/05/2015 10:12:55;20% RECOGIDO;416;§C
22/05/2015 10:12:55;30% RECOGIDO;422;§C
22/05/2015 10:12:55;5% RECOGIDO;381;§C
22/05/2015 10:12:55;50% RECOGIDO;440;§C
22/05/2015 10:12:55;70% RECOGIDO;465;§C
22/05/2015 10:12:55;80% RECOGIDO;482;§C
22/05/2015 10:12:55;90% RECOGIDO;514;§C
22/05/2015 10:12:55;95% RECOGIDO;546;§C
22/05/2015 10:12:55;AZUFRE;4.1;mg/kg
22/05/2015 10:12:55;COLOR ASTM;<6.0;-
22/05/2015 10:12:55;DENSIDAD 15§C;0.8503;Kg/L
22/05/2015 10:12:55;I. VISCOSIDAD NOR 4.3 CST A 100§C;104;-
22/05/2015 10:12:55;INDICE VISCOSIDAD;111;-
22/05/2015 10:12:55;NITROGENO;0.6;mg/kg
22/05/2015 10:12:55;P.FINAL;578;§C
22/05/2015 10:12:55;P.INICIAL;292;§C
22/05/2015 10:12:55;VISCOSIDAD A 100§C;5.047;mmý/s
22/05/2015 10:12:55;VISCOSIDAD A 65§C;11.657;mmý/s
24/05/2015 6:01:17;COLOR ASTM;5.0;-
24/05/2015 6:01:17;I. VISCOSIDAD NOR 4.3 CST A 100§C;131;-
24/05/2015 6:01:17;VISCOSIDAD A 100§C;4.828;mmý/s
24/05/2015 6:01:17;VISCOSIDAD A 65§C;10.500;mmý/s
24/05/2015 13:15:03;I. VISCOSIDAD NOR 4.3 CST A 100§C;90;-
24/05/2015 13:15:03;VISCOSIDAD A 100§C;9.687;mmý/s
24/05/2015 13:15:03;VISCOSIDAD A 65§C;28.093;mmý/s
24/05/2015 17:16:09;I. VISCOSIDAD NOR 4.3 CST A 100§C;137;-
24/05/2015 17:16:09;INDICE VISCOSIDAD;143;-
24/05/2015 17:16:09;VISCOSIDAD A 100§C;4.969;mmý/s
24/05/2015 17:16:09;VISCOSIDAD A 65§C;10.760;mmý/s
25/05/2015 5:57:01;COLOR ASTM;<5.5;-
25/05/2015 5:57:01;I. VISCOSIDAD NOR 4.3 CST A 100§C;116;-
25/05/2015 5:57:01;VISCOSIDAD A 100§C;5.401;mmý/s
25/05/2015 5:57:01;VISCOSIDAD A 65§C;12.318;mmý/s
25/05/2015 16:47:26;COLOR ASTM;4.5;-
25/05/2015 16:47:26;I. VISCOSIDAD NOR 4.3 CST A 100§C;120;-
25/05/2015 16:47:26;VISCOSIDAD A 100§C;4.849;mmý/s
25/05/2015 16:47:26;VISCOSIDAD A 65§C;10.750;mmý/s
26/05/2015 5:55:29;COLOR ASTM;<6.0;-
26/05/2015 5:55:29;I. VISCOSIDAD NOR 4.3 CST A 100§C;129;-
26/05/2015 5:55:29;VISCOSIDAD A 100§C;4.847;mmý/s
26/05/2015 5:55:29;VISCOSIDAD A 65§C;10.590;mmý/s
26/05/2015 16:44:49;I. VISCOSIDAD NOR 4.3 CST A 100§C;137;-
26/05/2015 16:44:49;VISCOSIDAD A 100§C;4.689;mmý/s
26/05/2015 16:44:49;VISCOSIDAD A 65§C;10.03;mmý/s
27/05/2015 5:40:58;1% RECOGIDO;304;§C
